0, 1, 2, 3
229, 2, 121.64575958251953, 208.7124786376953
229, 3, 73.07536315917969, 109.83810424804688
229, 4, 96.467529296875, 132.5873565673828
229, 5, 0.0, 0.0
229, 6, 112.81441497802734, 109.00883483886719
229, 7, 0.0, 0.0
229, 8, 21.339237213134766, 58.3989372253418
229, 9, 26.586681365966797, 42.172664642333984
229, 10, -113.91741943359375, -89.80654907226562
229, 11, 73.0794677734375, 57.28350067138672
229, 12, 0.0, 0.0
233, 1, 0.0, 0.0
233, 2, 127.85171508789062, 217.93328857421875
233, 3, 24.244327545166016, 71.65666198730469
233, 4, 93.67233276367188, 130.99693298339844
233, 5, 112.81441497802734, 109.00883483886719
233, 6, 69.38655853271484, 107.82115936279297
233, 7, 0.0, 0.0
233, 8, 21.228160858154297, 57.84147262573242
233, 9, 24.977367401123047, 40.107093811035156
233, 10, 67.76734161376953, 52.632720947265625
233, 11, -111.50685119628906, -86.59404754638672
233, 12, 0.0, 0.0
237, 1, 21.567237854003906, 67.4765625
237, 2, 76.53433227539062, 113.95420837402344
237, 3, 0.0, 0.0
237, 4, 122.200439453125, 210.1389617919922
237, 5, 96.467529296875, 132.5873565673828
237, 6, 112.07323455810547, 106.89869689941406
237, 7, 19.25670623779297, 54.62044143676758
237, 8, 0.0, 0.0
237, 9, 26.87450408935547, 41.77136993408203
237, 10, -108.97441101074219, -85.4273681640625
237, 11, 0.0, 0.0
237, 12, 61.31294631958008, 48.75988006591797
237, 13, 0.0, 0.0
241, 1, 114.04772186279297, 199.7967071533203
241, 2, 26.631818771362305, 73.60896301269531
241, 3, 0.0, 0.0
241, 4, 114.10986328125, 113.41346740722656
241, 5, 73.54300689697266, 110.44996643066406
241, 6, 97.15681457519531, 135.75146484375
241, 7, -83.85484313964844, -93.25862121582031
241, 8, 0.0, 0.0
241, 9, 17.796009063720703, 52.442840576171875
241, 10, 29.75491714477539, 42.80302810668945
241, 11, 0.0, 0.0
241, 12, 71.79103088378906, 60.92426300048828
241, 13, 0.0, 0.0
245, 1, 113.52571105957031, 198.41055297851562
245, 2, 0.0, 0.0
245, 3, 112.73152160644531, 111.47090911865234
245, 4, 22.548198699951172, 70.65680694580078
245, 5, 95.80419921875, 135.09034729003906
245, 6, 70.44938659667969, 105.57426452636719
245, 7, 0.0, 0.0
245, 8, 31.39163589477539, 44.952186584472656
245, 9, 19.24924087524414, 54.8769645690918
245, 10, 0.0, 0.0
245, 11, 0.0, 0.0
245, 12, 72.6839828491211, 63.263671875
245, 13, -77.60934448242188, -83.08578491210938
245, 14, 34.93628692626953, 61.82085037231445
249, 1, 0.0, 0.0
249, 2, 74.2293701171875, 110.32799530029297
249, 3, 93.03534698486328, 131.7661895751953
249, 4, 23.06993293762207, 71.58448791503906
249, 5, 0.0, 0.0
249, 6, 31.39163589477539, 44.952186584472656
249, 7, 175.795654296875, 252.2393035888672
249, 8, 112.47463989257812, 110.95893859863281
249, 9, 17.698253631591797, 51.96732711791992
249, 10, 0.0, 0.0
249, 11, 0.0, 0.0
249, 12, -74.1338119506836, -94.6736068725586
